date,centre_id,crop_id,farmers_ahead,active_counters,recent_avg_service_minutes,hour,interruption_active,wait_minutes
2024-01-24,1,1,7,4,15.45,10.51,0,31.72
2024-01-24,1,1,6,1,16.51,11.54,0,90.55
2024-01-24,1,1,2,3,16.06,10.4,0,5.63
2024-01-24,1,1,16,2,15.61,10.29,1,143.57
2024-01-24,1,1,3,3,19.06,9.66,1,40.92
2024-01-24,1,1,5,4,15.24,14.75,0,15.91
2024-01-24,1,1,7,3,13.78,15.98,0,31.37
2024-01-24,1,1,0,4,12.36,13.56,0,6.34
2024-01-24,1,1,12,2,17.77,10.2,0,116.17
2024-01-24,1,1,1,2,13.47,14.58,0,5.4
2024-01-24,1,1,13,4,16.38,15.82,0,51.37
2024-01-24,1,1,0,3,17.12,10.0,0,0.0
2024-01-24,1,1,7,4,15.24,9.85,0,30.89
2024-01-24,1,1,19,4,10.91,12.19,0,48.78
2024-01-24,1,1,8,2,15.03,9.76,0,61.2
2024-01-24,1,1,7,3,16.14,13.82,0,39.62
2024-01-24,1,1,7,2,14.81,13.91,0,51.35
2024-01-24,1,1,3,1,14.02,10.46,0,44.14
2024-01-24,1,1,20,2,17.85,9.74,0,178.17
2024-01-24,1,1,15,3,12.72,16.11,0,62.35
2024-01-24,1,1,6,3,15.4,8.51,0,30.81
2024-01-24,1,1,0,2,15.87,8.57,0,0.83
2024-01-25,1,1,9,1,11.55,9.11,0,99.51
2024-01-25,1,1,1,1,13.96,10.81,0,10.33
2024-01-25,1,1,25,1,16.94,14.22,0,420.33
2024-01-25,1,1,14,1,12.73,14.05,0,180.62
2024-01-25,1,1,12,3,13.96,11.28,0,56.0
2024-01-25,1,1,16,4,15.26,9.56,0,65.92
2024-01-25,1,1,25,3,16.56,10.59,0,137.38
2024-01-25,1,1,6,3,12.5,11.49,0,27.19
2024-01-25,1,1,15,1,16.11,16.3,0,243.18
2024-01-25,1,1,14,4,13.66,8.56,1,53.72
2024-01-25,1,1,16,2,17.13,13.31,0,149.18
2024-01-25,1,1,16,1,15.51,10.47,0,247.71
2024-01-25,1,1,7,3,15.48,14.09,0,35.58
2024-01-25,1,1,9,2,13.45,12.66,0,57.72
2024-01-25,1,1,0,1,16.09,11.2,0,1.36
2024-01-25,1,1,25,3,13.76,9.03,0,117.43
2024-01-25,1,1,7,4,15.08,16.74,0,27.1
2024-01-25,1,1,25,2,15.76,8.91,0,199.26
2024-01-25,1,1,5,1,12.26,8.65,0,55.87
2024-01-25,1,1,1,1,13.36,16.56,0,17.59
2024-01-25,1,1,8,3,14.59,14.34,0,43.55
2024-01-25,1,1,11,3,17.21,13.98,0,64.38
2024-01-25,1,1,2,1,13.9,13.66,0,23.71
2024-01-26,1,1,12,2,17.0,14.81,0,94.65
2024-01-26,1,1,3,1,13.82,10.3,0,36.26
2024-01-26,1,1,7,1,12.09,13.4,1,97.71
2024-01-26,1,1,18,4,16.09,10.63,0,67.81
2024-01-26,1,1,19,1,13.29,8.11,0,253.95
2024-01-26,1,1,3,4,12.3,11.66,0,9.05
2024-01-26,1,1,13,1,16.93,8.24,0,226.7
2024-01-26,1,1,4,2,14.33,10.63,0,35.1
2024-01-26,1,1,17,4,15.79,12.53,0,63.83
2024-01-26,1,1,3,3,14.35,8.3,0,9.82
2024-01-26,1,1,0,2,10.78,13.05,0,3.07
2024-01-26,1,1,4,3,17.61,13.27,0,27.77
2024-01-26,1,1,15,2,12.94,9.22,0,99.29
2024-01-26,1,1,12,1,16.24,12.57,0,195.5
2024-01-26,1,1,15,4,19.12,10.58,0,73.78
2024-01-26,1,1,15,3,16.41,12.94,0,84.63
2024-01-26,1,1,3,2,15.28,16.77,0,20.23
2024-01-26,1,1,19,4,16.55,14.23,0,81.72
2024-01-26,1,1,12,4,15.57,15.9,0,45.66
2024-01-26,1,1,8,2,14.93,13.93,0,58.6
2024-01-26,1,1,12,1,15.98,13.58,0,194.77
2024-01-27,1,1,7,3,13.17,16.32,0,27.5
2024-01-27,1,1,3,3,9.59,8.68,0,5.51
2024-01-27,1,1,9,2,14.89,10.38,0,68.94
2024-01-27,1,1,19,2,15.06,14.11,0,142.05
2024-01-27,1,1,20,4,12.05,8.01,0,62.73
2024-01-27,1,1,13,4,13.07,8.18,0,49.99
2024-01-27,1,1,10,4,14.85,14.76,0,30.94
2024-01-27,1,1,8,2,12.85,11.95,0,53.75
2024-01-27,1,1,10,2,13.19,15.44,0,67.56
2024-01-27,1,1,6,3,13.57,15.54,0,29.99
2024-01-27,1,1,4,3,14.27,9.88,0,12.84
2024-01-27,1,1,21,1,10.61,9.16,0,218.38
2024-01-27,1,1,16,4,15.23,11.73,0,60.95
2024-01-27,1,1,13,3,17.13,12.47,0,75.75
2024-01-27,1,1,10,2,18.75,16.89,0,92.41
2024-01-27,1,1,19,4,12.44,12.89,0,57.96
2024-01-27,1,1,13,4,18.96,12.55,0,66.06
2024-01-27,1,1,20,1,14.16,8.44,0,276.82
2024-01-27,1,1,0,1,18.88,10.05,0,0.95
2024-01-28,1,1,8,1,12.37,12.32,0,104.41
2024-01-28,1,1,4,4,17.84,11.1,0,22.22
2024-01-28,1,1,0,4,12.38,13.6,0,4.55
2024-01-28,1,1,11,3,14.0,16.76,0,54.84
2024-01-28,1,1,0,2,16.47,14.86,0,0.0
2024-01-28,1,1,16,2,14.44,15.38,0,119.5
2024-01-28,1,1,2,1,14.54,11.62,0,31.62
2024-01-28,1,1,17,4,15.32,15.01,0,67.31
2024-01-28,1,1,1,2,16.02,8.4,0,9.44
2024-01-28,1,1,4,2,15.89,12.51,0,28.88
2024-01-28,1,1,14,1,14.38,9.79,0,202.8
2024-01-28,1,1,7,2,11.92,13.42,0,46.95
2024-01-28,1,1,6,1,15.94,13.6,0,99.11
2024-01-28,1,1,2,4,15.35,15.97,0,6.61
2024-01-28,1,1,2,1,18.21,13.39,0,33.45
2024-01-28,1,1,5,1,17.07,15.24,0,84.49
2024-01-29,1,1,5,2,17.76,10.68,0,46.37
2024-01-29,1,1,11,1,16.45,9.43,0,180.79
2024-01-29,1,1,11,1,11.2,16.01,0,117.9
2024-01-29,1,1,5,2,19.11,11.42,0,55.9
2024-01-29,1,1,18,3,15.41,15.12,0,97.83
2024-01-29,1,1,20,3,15.9,14.64,1,115.45
2024-01-29,1,1,16,2,17.79,11.13,0,148.17
2024-01-29,1,1,7,2,16.61,8.83,0,57.99
2024-01-29,1,1,21,2,13.47,8.22,1,159.42
2024-01-29,1,1,1,1,16.72,8.55,0,15.66
2024-01-29,1,1,5,3,13.74,15.81,0,31.0
2024-01-29,1,1,12,4,13.15,14.57,0,44.21
2024-01-29,1,1,12,2,14.75,15.66,0,93.82
2024-01-29,1,1,17,4,12.31,14.39,0,49.72
2024-01-29,1,1,4,4,12.05,9.51,0,12.25
2024-01-29,1,1,10,3,15.51,9.9,0,53.1
2024-01-29,1,1,17,3,18.83,10.25,0,108.32
2024-01-29,1,1,12,1,15.63,12.06,0,183.15
2024-01-29,1,1,8,2,15.27,16.35,0,53.36
2024-01-30,1,1,10,4,15.16,13.96,0,36.11
2024-01-30,1,1,9,4,15.54,15.13,0,40.36
2024-01-30,1,1,15,1,14.83,8.76,0,219.27
2024-01-30,1,1,10,1,14.67,16.64,0,143.12
2024-01-30,1,1,15,3,13.44,8.21,0,69.58
2024-01-30,1,1,2,3,14.44,11.74,0,9.95
2024-01-30,1,1,6,1,13.28,8.18,0,80.8
2024-01-30,1,1,19,3,16.39,13.11,0,109.37
2024-01-30,1,1,5,1,16.26,11.85,0,84.13
2024-01-30,1,1,20,4,14.25,12.85,0,77.43
2024-01-30,1,1,9,3,14.05,16.42,0,44.68
2024-01-30,1,1,10,3,14.27,10.61,0,52.75
2024-01-30,1,1,24,1,13.74,14.14,0,327.69
2024-01-30,1,1,1,3,14.71,14.35,0,3.13
2024-01-30,1,1,13,2,15.61,11.52,0,105.14
2024-01-30,1,1,9,4,16.86,8.73,0,39.61
2024-01-30,1,1,22,3,17.18,10.92,0,125.71
2024-01-30,1,1,4,3,15.75,9.83,0,28.3
2024-01-30,1,1,14,4,14.34,16.58,1,56.73
2024-01-30,1,1,8,3,14.25,12.17,0,40.48
2024-01-30,1,1,14,4,12.89,10.29,0,42.12
2024-01-30,1,1,12,3,15.6,13.58,0,63.05
2024-01-30,1,1,21,1,15.81,15.29,0,330.96
2024-01-31,1,1,11,3,18.12,12.27,0,66.19
2024-01-31,1,1,12,2,14.34,12.9,0,86.99
2024-01-31,1,1,10,1,13.07,16.31,0,136.37
2024-01-31,1,1,5,3,16.16,16.19,0,21.4
2024-01-31,1,1,5,3,15.59,10.37,0,25.61
2024-01-31,1,1,8,2,16.73,9.67,1,73.72
2024-01-31,1,1,18,1,15.18,8.82,0,271.66
2024-01-31,1,1,2,2,12.57,14.43,0,5.71
2024-01-31,1,1,4,4,15.83,11.56,0,15.9
2024-01-31,1,1,2,3,14.02,8.81,0,7.73
2024-01-31,1,1,4,2,15.64,9.3,0,36.9
2024-01-31,1,1,12,1,17.47,9.25,1,226.86
2024-01-31,1,1,8,1,13.55,10.11,0,104.16
2024-01-31,1,1,9,1,11.8,16.97,0,107.51
2024-01-31,1,1,15,1,16.33,8.13,0,254.66
2024-01-31,1,1,15,2,12.9,11.21,0,106.47
2024-01-31,1,1,6,3,12.36,9.37,0,22.11
2024-01-31,1,1,6,2,15.79,8.39,0,50.03
2024-01-31,1,1,14,2,16.78,14.49,0,114.41
2024-01-31,1,1,9,2,16.51,16.52,0,75.13
2024-02-01,1,1,18,3,14.39,11.53,0,91.3
2024-02-01,1,1,12,2,17.62,14.78,0,102.79
2024-02-01,1,1,18,2,14.87,10.39,0,125.8
2024-02-01,1,1,10,4,16.97,12.04,0,47.78
2024-02-01,1,1,4,2,14.09,15.2,0,24.0
2024-02-01,1,1,18,1,12.93,15.1,0,239.55
2024-02-01,1,1,19,4,15.59,13.82,0,77.16
2024-02-01,1,1,2,1,14.49,13.17,0,26.49
2024-02-01,1,1,4,2,15.88,10.79,0,27.62
2024-02-01,1,1,7,3,13.62,9.6,1,41.02
2024-02-01,1,1,13,4,12.49,10.91,0,49.56
2024-02-01,1,1,8,3,14.38,13.93,0,43.03
2024-02-01,1,1,7,4,15.51,14.55,0,26.7
2024-02-01,1,1,7,2,16.94,12.5,0,60.72
2024-02-01,1,1,20,3,11.92,12.35,0,81.97
2024-02-01,1,1,14,4,15.39,9.37,0,56.25
2024-02-01,1,1,13,4,15.32,13.64,0,49.11
2024-02-01,1,1,3,3,14.7,15.7,0,14.1
2024-02-01,1,1,15,2,13.87,11.45,1,122.05
2024-02-01,1,1,1,1,13.92,11.74,0,12.37
2024-02-01,1,1,7,2,16.43,8.06,0,61.75
2024-02-02,1,1,12,4,14.85,10.24,0,43.92
2024-02-02,1,1,9,3,17.83,14.36,0,51.57
2024-02-02,1,1,17,4,13.98,16.87,0,57.93
2024-02-02,1,1,4,3,14.96,12.36,0,22.97
2024-02-02,1,1,15,1,15.12,12.44,1,229.57
2024-02-02,1,1,23,3,16.64,12.67,0,128.22
2024-02-02,1,1,16,1,18.7,15.26,0,304.32
2024-02-02,1,1,0,3,15.06,8.55,0,2.19
2024-02-02,1,1,18,3,13.78,9.02,0,79.76
2024-02-02,1,1,1,3,16.47,14.16,0,5.14
2024-02-02,1,1,17,2,14.39,15.85,0,119.26
2024-02-02,1,1,23,3,14.86,8.29,0,114.71
2024-02-02,1,1,16,1,15.61,15.81,0,250.91
2024-02-02,1,1,15,4,17.84,12.58,0,66.44
2024-02-02,1,1,10,4,14.21,15.2,0,32.78
2024-02-02,1,1,3,1,15.72,8.64,0,41.84
2024-02-02,1,1,12,4,16.07,15.99,0,43.65
2024-02-02,1,1,22,3,14.81,15.34,0,108.91
2024-02-02,1,1,12,4,13.23,15.76,0,41.34
2024-02-02,1,1,12,2,10.8,14.3,0,59.13
2024-02-02,1,1,3,3,14.94,9.41,0,12.03
2024-02-03,1,1,8,4,15.57,13.3,0,27.9
2024-02-03,1,1,13,2,16.08,11.15,0,104.56
2024-02-03,1,1,6,3,17.24,13.65,0,36.7
2024-02-03,1,1,3,2,14.76,16.41,0,29.02
2024-02-03,1,1,12,2,18.25,13.57,0,106.72
2024-02-03,1,1,14,3,15.79,15.56,0,78.36
2024-02-03,1,1,10,4,13.08,15.56,0,33.51
2024-02-03,1,1,15,1,14.84,9.15,0,218.15
2024-02-03,1,1,1,1,12.9,14.89,0,13.76
2024-02-03,1,1,7,4,13.75,13.9,1,35.13
2024-02-03,1,1,3,3,13.42,12.38,0,19.46
2024-02-03,1,1,12,3,15.58,14.7,0,65.81
2024-02-03,1,1,12,3,14.04,10.56,0,55.44
2024-02-03,1,1,1,1,12.83,14.51,0,11.29
2024-02-04,1,1,10,4,14.07,14.48,0,32.46
2024-02-04,1,1,2,4,15.83,11.23,0,13.04
2024-02-04,1,1,8,4,15.9,15.18,0,31.05
2024-02-04,1,1,11,2,17.19,16.27,0,94.56
2024-02-04,1,1,15,1,19.18,14.68,1,299.22
2024-02-04,1,1,18,4,15.74,8.02,1,92.52
2024-02-04,1,1,12,1,13.1,13.33,0,151.27
2024-02-04,1,1,11,1,13.13,10.77,1,174.59
2024-02-04,1,1,2,2,18.67,15.46,0,20.98
2024-02-04,1,1,6,2,15.3,15.9,0,37.76
2024-02-04,1,1,18,2,14.84,12.99,0,129.97
2024-02-04,1,1,11,4,15.81,12.75,0,43.84
2024-02-04,1,1,13,3,12.95,11.79,0,54.31
2024-02-04,1,1,4,4,15.7,9.49,0,6.96
2024-02-04,1,1,17,1,15.9,13.83,0,264.02
2024-02-04,1,1,2,3,12.73,15.46,0,2.43
2024-02-04,1,1,17,3,14.06,15.78,0,81.54
2024-02-05,1,1,18,4,11.74,10.44,0,48.54
2024-02-05,1,1,0,2,12.68,8.17,0,0.0
2024-02-05,1,1,16,2,14.9,11.7,0,118.89
2024-02-05,1,1,2,2,13.93,15.9,0,19.65
2024-02-05,1,1,4,2,16.49,14.87,0,37.93
2024-02-05,1,1,11,2,15.73,14.6,0,80.85
2024-02-05,1,1,20,3,12.99,14.94,0,85.86
2024-02-05,1,1,18,2,14.89,14.0,0,134.77
2024-02-05,1,1,2,2,16.7,16.91,1,31.7
2024-02-05,1,1,11,2,10.68,14.53,0,54.45
2024-02-05,1,1,9,3,15.04,10.25,0,44.13
2024-02-05,1,1,10,3,15.81,16.91,0,51.64
2024-02-05,1,1,18,4,15.42,14.8,0,66.94
2024-02-05,1,1,19,3,16.08,9.46,0,98.55
2024-02-05,1,1,17,1,13.5,12.4,1,241.2
2024-02-05,1,1,13,4,13.97,14.05,0,45.22
2024-02-05,1,1,8,4,15.46,10.12,0,26.72
2024-02-05,1,1,0,1,14.36,11.91,0,0.0
2024-02-05,1,1,0,2,12.25,16.88,0,0.0
2024-02-06,1,1,2,4,18.2,14.08,0,11.52
2024-02-06,1,1,14,2,14.66,12.02,0,106.45
2024-02-06,1,1,16,4,14.68,8.98,0,61.86
2024-02-06,1,1,22,2,15.64,10.46,0,167.25
2024-02-06,1,1,13,2,15.38,11.06,1,124.29
2024-02-06,1,1,25,1,12.0,12.26,1,310.12
2024-02-06,1,1,14,4,16.38,10.79,0,53.47
2024-02-06,1,1,14,4,15.04,11.75,0,53.2
2024-02-06,1,1,2,1,16.99,14.18,0,41.1
2024-02-06,1,1,4,1,15.72,15.3,0,65.45
2024-02-06,1,1,11,2,15.64,13.94,0,73.71
2024-02-06,1,1,10,1,16.28,16.5,0,162.43
2024-02-06,1,1,8,3,15.62,15.71,0,38.07
2024-02-06,1,1,18,1,14.05,11.6,0,253.42
2024-02-06,1,1,4,2,14.41,16.8,0,21.99
2024-02-06,1,1,22,2,14.64,8.78,0,159.87
2024-02-06,1,1,1,2,15.73,13.51,0,9.18
2024-02-06,1,1,1,1,18.78,12.56,0,21.01
2024-02-06,1,1,4,3,15.38,8.63,0,18.78
2024-02-06,1,1,6,2,18.98,10.85,0,63.58
2024-02-06,1,1,16,1,12.99,14.14,0,207.74
2024-02-06,1,1,7,3,16.69,15.01,0,42.1
2024-02-06,1,1,5,1,12.93,15.82,0,59.96
2024-02-06,1,1,6,3,12.6,16.32,0,22.78
2024-02-07,1,1,28,3,13.47,13.93,0,129.69
2024-02-07,1,1,18,3,14.1,8.04,0,84.91
2024-02-07,1,1,26,1,13.11,10.48,0,338.08
2024-02-07,1,1,22,4,16.77,16.7,0,89.09
2024-02-07,1,1,24,3,14.8,12.42,0,119.46
2024-02-07,1,1,31,4,15.76,9.69,0,128.63
2024-02-07,1,1,18,4,13.75,8.41,0,56.76
2024-02-07,1,1,32,3,14.61,11.93,0,156.9
2024-02-07,1,1,6,3,14.76,11.85,0,33.83
2024-02-07,1,1,24,3,16.59,14.43,0,135.59
2024-02-07,1,1,12,3,15.84,9.61,0,65.08
2024-02-07,1,1,26,4,17.22,14.14,0,115.4
2024-02-07,1,1,22,4,15.57,9.11,1,96.89
2024-02-07,1,1,14,2,15.49,11.55,0,109.76
2024-02-07,1,1,4,3,14.69,9.82,0,18.03
2024-02-07,1,1,10,1,13.44,12.17,0,133.29
2024-02-07,1,1,18,2,14.79,10.44,0,136.13
2024-02-07,1,1,30,1,12.9,11.98,0,388.98
2024-02-07,1,1,18,1,18.57,12.67,0,330.31
2024-02-07,1,1,19,3,15.36,9.35,0,102.09
2024-02-07,1,1,12,2,13.02,8.98,0,78.93
2024-02-07,1,1,21,4,18.68,11.98,0,100.92
2024-02-07,1,1,6,2,12.39,16.0,0,42.07
2024-02-07,1,1,21,2,15.63,14.39,0,164.12
2024-02-07,1,1,17,1,16.16,9.09,0,274.31
2024-02-07,1,1,30,4,13.24,14.74,0,97.5
2024-02-07,1,1,3,2,15.05,15.92,0,20.73
2024-02-07,1,1,28,1,18.95,10.58,0,530.98
2024-02-07,1,1,22,4,14.97,9.38,0,89.83
2024-02-07,1,1,33,3,16.16,8.48,0,183.65
2024-02-08,1,1,20,3,17.57,14.68,0,112.77
2024-02-08,1,1,15,1,11.77,10.19,0,181.37
2024-02-08,1,1,5,1,15.37,10.19,0,76.7
2024-02-08,1,1,0,2,16.8,13.59,1,20.5
2024-02-08,1,1,4,2,19.07,11.71,0,32.28
2024-02-08,1,1,19,4,13.94,10.02,0,68.89
2024-02-08,1,1,6,2,13.26,9.71,0,48.39
2024-02-08,1,1,11,1,12.62,11.2,0,134.71
2024-02-08,1,1,22,1,16.87,13.54,0,369.06
2024-02-08,1,1,6,4,13.74,11.96,1,46.55
2024-02-08,1,1,21,3,14.66,12.79,0,98.19
2024-02-08,1,1,18,1,13.29,12.38,0,240.46
2024-02-08,1,1,14,4,10.84,13.67,0,46.35
2024-02-08,1,1,19,2,16.57,8.23,0,154.31
2024-02-08,1,1,1,1,15.71,9.78,0,8.8
2024-02-08,1,1,14,4,15.56,9.36,0,55.22
2024-02-08,1,1,10,1,12.17,15.48,0,127.68
2024-02-08,1,1,20,1,16.37,9.08,0,325.8
2024-02-08,1,1,1,3,15.51,8.5,0,6.65
2024-02-08,1,1,22,2,14.47,12.62,0,164.72
2024-02-08,1,1,9,2,14.95,11.09,0,66.96
2024-02-08,1,1,14,4,17.25,9.35,0,62.8
2024-02-08,1,1,21,1,13.67,8.46,0,284.54
2024-02-09,1,1,24,2,14.64,11.28,0,173.94
2024-02-09,1,1,0,3,15.3,15.76,0,2.35
2024-02-09,1,1,20,1,11.58,12.05,0,233.1
2024-02-09,1,1,17,3,14.01,13.51,0,77.14
2024-02-09,1,1,2,1,15.86,14.9,0,31.91
2024-02-09,1,1,20,3,14.48,12.99,0,97.5
2024-02-09,1,1,19,2,11.7,16.79,0,114.24
2024-02-09,1,1,19,1,12.18,12.5,0,229.68
2024-02-09,1,1,25,1,13.98,13.07,0,353.85
2024-02-09,1,1,7,2,12.91,12.35,0,44.52
2024-02-09,1,1,1,3,11.23,9.96,0,3.53
2024-02-09,1,1,12,2,12.06,10.72,0,67.85
2024-02-09,1,1,15,1,13.35,14.6,0,205.76
2024-02-09,1,1,7,1,12.98,13.63,0,92.55
2024-02-09,1,1,22,1,17.19,8.04,0,377.1
2024-02-09,1,1,13,3,15.15,14.07,1,70.92
2024-02-09,1,1,9,1,14.41,13.15,0,126.98
2024-02-09,1,1,22,1,14.04,16.77,0,313.92
2024-02-09,1,1,22,4,15.83,9.55,0,83.13
2024-02-09,1,1,11,1,15.2,16.37,1,172.9
2024-02-09,1,1,26,2,12.13,16.2,0,152.3
2024-02-09,1,1,7,2,16.02,9.1,0,52.28
2024-02-09,1,1,26,1,13.24,11.98,0,344.5
2024-02-09,1,1,10,1,16.78,16.24,0,167.05
2024-02-09,1,1,22,3,15.02,8.97,0,113.37
2024-02-09,1,1,8,1,13.58,10.35,0,107.36
2024-02-09,1,1,1,3,13.98,15.4,0,5.71
2024-02-09,1,1,11,2,13.13,15.88,0,70.04
2024-02-10,1,1,9,1,14.64,8.45,0,125.0
2024-02-10,1,1,3,4,18.17,15.88,0,20.14
2024-02-10,1,1,9,2,15.09,14.48,0,65.33
2024-02-10,1,1,18,4,13.75,11.41,0,68.35
2024-02-10,1,1,4,4,13.19,13.48,0,17.25
2024-02-10,1,1,13,4,16.45,13.25,0,61.71
2024-02-10,1,1,7,2,19.23,13.52,0,64.63
2024-02-10,1,1,3,1,14.88,10.65,0,45.55
2024-02-10,1,1,9,2,15.0,11.11,0,69.53
2024-02-10,1,1,1,4,16.14,8.78,0,0.0
2024-02-10,1,1,8,1,14.56,13.42,0,111.73
2024-02-10,1,1,3,2,14.53,10.22,0,16.45
2024-02-10,1,1,6,4,16.48,15.46,0,21.86
2024-02-10,1,1,16,1,17.39,10.68,0,270.38
2024-02-10,1,1,18,3,15.78,16.22,0,93.6
2024-02-10,1,1,15,3,14.38,13.36,0,80.06
2024-02-10,1,1,6,4,14.52,9.28,1,48.85
2024-02-10,1,1,10,4,13.6,15.45,0,34.57
2024-02-10,1,1,11,4,14.54,13.85,0,39.59
2024-02-10,1,1,17,3,18.42,9.97,0,106.32
2024-02-10,1,1,22,1,12.03,8.77,0,266.54
2024-02-11,1,1,0,2,16.48,10.81,0,0.0
2024-02-11,1,1,2,1,13.68,11.46,0,25.6
2024-02-11,1,1,12,3,11.95,10.04,0,48.99
2024-02-11,1,1,3,4,13.11,14.55,0,11.75
2024-02-11,1,1,3,4,15.68,11.46,0,8.8
2024-02-11,1,1,0,1,16.24,16.56,0,3.95
2024-02-11,1,1,4,3,18.02,13.92,0,29.44
2024-02-11,1,1,8,1,13.04,16.5,0,104.17
2024-02-11,1,1,11,4,16.52,16.64,0,48.2
2024-02-11,1,1,12,2,13.69,8.05,0,90.23
2024-02-11,1,1,27,1,16.05,9.6,0,434.65
2024-02-11,1,1,4,1,17.2,8.96,0,70.08
2024-02-11,1,1,9,4,15.38,12.67,0,34.27
2024-02-11,1,1,20,1,12.63,14.15,0,250.28
2024-02-11,1,1,2,2,16.98,8.23,0,20.46
2024-02-11,1,1,28,2,14.88,15.92,0,208.94
2024-02-11,1,1,19,3,14.35,10.13,0,98.16
2024-02-11,1,1,10,2,18.56,8.21,0,90.32
2024-02-11,1,1,19,3,16.79,15.87,0,105.1
2024-02-11,1,1,14,2,16.98,8.91,0,120.41
2024-02-11,1,1,22,2,17.29,9.58,0,189.14
2024-02-11,1,1,19,3,12.15,11.86,0,78.13
2024-02-11,1,1,26,4,15.87,16.59,0,96.13
2024-02-11,1,1,14,4,14.38,15.56,0,51.26
2024-02-11,1,1,6,3,11.83,16.66,1,46.86
2024-02-11,1,1,13,3,13.93,16.74,0,62.81
2024-02-11,1,1,4,2,14.48,11.15,1,40.13
2024-02-11,1,1,8,4,16.43,14.03,0,36.89
2024-02-12,1,1,20,1,13.12,9.75,0,263.75
2024-02-12,1,1,21,1,14.99,10.93,0,319.4
2024-02-12,1,1,16,3,11.8,14.28,0,62.11
2024-02-12,1,1,25,3,18.52,13.12,0,146.87
2024-02-12,1,1,25,3,16.25,13.26,0,131.15
2024-02-12,1,1,6,3,13.05,13.17,0,27.59
2024-02-12,1,1,11,1,14.41,12.93,0,159.54
2024-02-12,1,1,12,3,13.24,8.42,0,55.63
2024-02-12,1,1,24,3,15.03,11.96,0,127.9
2024-02-12,1,1,26,1,13.03,13.77,0,337.9
2024-02-12,1,1,23,3,16.57,8.53,0,129.91
2024-02-12,1,1,19,1,14.01,9.02,1,289.27
2024-02-12,1,1,2,3,13.97,11.52,0,10.92
2024-02-12,1,1,1,2,11.92,11.91,0,6.26
2024-02-12,1,1,3,2,16.62,10.6,0,21.71
2024-02-12,1,1,21,4,14.68,11.77,0,76.16
2024-02-12,1,1,3,1,13.56,10.31,0,42.11
2024-02-12,1,1,18,4,13.21,11.26,0,59.98
2024-02-12,1,1,16,4,16.2,14.79,0,71.68
2024-02-12,1,1,14,2,15.67,11.79,0,111.97
2024-02-12,1,1,17,1,14.65,12.91,0,246.8
2024-02-12,1,1,14,4,18.25,16.11,0,60.78
2024-02-12,1,1,9,4,17.68,14.83,1,63.04
2024-02-12,1,1,21,4,11.87,13.54,1,88.94
2024-02-13,1,1,2,1,13.9,8.58,0,27.04
2024-02-13,1,1,20,4,15.13,10.9,0,77.5
2024-02-13,1,1,3,2,14.62,16.06,0,28.69
2024-02-13,1,1,19,3,16.27,11.43,0,102.15
2024-02-13,1,1,18,4,15.46,8.61,0,66.83
2024-02-13,1,1,8,4,16.54,11.44,1,57.92
2024-02-13,1,1,4,1,20.07,12.44,0,78.34
2024-02-13,1,1,14,1,15.8,16.39,0,223.96
2024-02-13,1,1,19,2,11.01,14.72,0,104.54
2024-02-13,1,1,17,1,15.89,8.34,0,268.52
2024-02-13,1,1,7,3,16.38,16.95,0,32.17
2024-02-13,1,1,10,1,11.81,15.33,0,121.25
2024-02-13,1,1,15,4,13.9,9.03,0,52.17
2024-02-13,1,1,13,3,15.76,11.57,0,72.29
2024-02-13,1,1,14,4,15.64,14.54,0,52.5
2024-02-13,1,1,7,1,15.06,8.67,0,98.81
2024-02-13,1,1,10,3,15.46,9.82,0,50.02
2024-02-13,1,1,10,3,13.01,9.57,0,45.78
2024-02-14,1,1,10,3,16.32,13.88,0,51.95
2024-02-14,1,1,25,4,14.44,9.79,0,86.29
2024-02-14,1,1,17,2,17.03,16.0,0,148.19
2024-02-14,1,1,19,1,15.77,15.77,0,299.52
2024-02-14,1,1,11,1,17.07,12.62,0,187.87
2024-02-14,1,1,13,3,15.3,14.61,0,70.9
2024-02-14,1,1,10,4,10.68,9.76,0,25.37
2024-02-14,1,1,16,1,15.9,12.3,0,257.53
2024-02-14,1,1,0,3,16.17,10.01,0,0.0
2024-02-14,1,1,10,2,13.53,9.42,0,72.11
2024-02-14,1,1,3,4,13.26,15.63,0,11.23
2024-02-14,1,1,8,1,19.82,8.55,0,157.19
2024-02-14,1,1,19,1,14.03,15.93,0,271.3
2024-02-14,1,1,16,2,14.89,8.94,0,119.6
2024-02-14,1,1,17,2,17.62,14.99,0,145.04
2024-02-14,1,1,14,2,14.89,10.72,0,101.3
2024-02-14,1,1,14,4,17.25,8.41,0,56.41
2024-02-14,1,1,23,2,19.55,10.16,0,222.89
2024-02-14,1,1,27,4,16.4,9.33,0,106.87
2024-02-14,1,1,13,2,13.88,11.32,0,92.48
2024-02-14,1,1,6,2,16.54,11.87,1,73.48
2024-02-14,1,1,2,1,14.23,8.13,0,20.91
2024-02-14,1,1,4,2,16.93,14.96,0,29.42
2024-02-14,1,1,16,4,15.4,12.82,1,95.22
2024-02-14,1,1,19,1,14.93,9.44,0,283.64
2024-02-15,1,1,17,2,16.14,16.55,0,139.78
2024-02-15,1,1,12,3,13.32,13.15,0,57.82
2024-02-15,1,1,24,4,17.4,12.1,0,102.52
2024-02-15,1,1,14,1,13.78,13.9,0,194.83
